host_since,host_response_time,host_response_rate percentage,host_is_superhost,host_total_listings_count,Number of Verication ways,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,Number of amenities,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,calendar_updated_Daysago,number_of_reviews,lates_review within a month?,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,average_price
2016,within an hour,100,t,1,2,t,f,South Boston,2127,Condominium,Entire home/apt,4,2,2,2,Real Bed,32,0,60,4,60,3,5,22,t,99,10,10,10,10,10,10,f,flexible,f,f,1,1,0,0,6.23,220.84
2017,within an hour,100,t,3,3,t,f,Allston,2134,House,Private room,2,1,1,1,Real Bed,28,0,25,2,25,1,14,48,t,97,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,2,0,2,0,2.28,82.7
2014,within an hour,100,t,2,5,t,f,Longwood Medical Area,2215,Apartment,Private room,1,1,1,1,Real Bed,21,204.28,72.07,1,20,1,21,494,t,97,10,10,10,10,10,10,t,moderate,f,f,2,0,2,0,10.1,85.75
2017,within an hour,100,f,11,2,t,f,South End,2111,House,Private room,2,1,1,2,Real Bed,21,100,58,1,25,1,0,48,t,83,9,8,9,9,9,9,t,strict_14_with_grace_period,f,f,11,0,9,2,1.95,94.36
2018,within an hour,100,f,39,6,t,f,Downtown,2111,Apartment,Private room,3,1,0,2,Real Bed,7,300,55,1,0,2,0,3,t,87,10,9,7,8,10,9,t,strict_14_with_grace_period,f,f,39,10,29,0,0.67,272.98
2014,within an hour,100,t,3,6,t,t,South Boston,2127,Apartment,Entire home/apt,5,1,2,2,Real Bed,39,295,69,3,20,1,4,234,t,97,10,10,10,10,9,10,f,strict_14_with_grace_period,f,f,3,3,0,0,8.21,220.85
2014,within an hour,100,f,4,5,t,t,Mattapan,2126,Apartment,Entire home/apt,8,1,3,4,Real Bed,46,275,69,6,20,1,1,111,t,95,10,10,10,10,9,10,t,strict_14_with_grace_period,f,f,1,1,0,0,5.84,137.85
2015,within an hour,90,t,2,2,t,f,Jamaica Plain,2130,Apartment,Entire home/apt,3,1,2,2,Real Bed,14,0,75,1,0,2,0,14,t,99,10,10,9,10,10,9,t,moderate,f,f,2,2,0,0,1.5,190
2011,within a few hours,100,t,4,5,t,t,Jamaica Plain,2130,Apartment,Entire home/apt,4,1,1,1,Real Bed,51,100,75,2,35,1,7,63,t,97,10,10,10,10,9,10,f,strict_14_with_grace_period,f,f,3,2,1,0,1.84,116.06
2017,within an hour,97,t,4,3,t,f,North End,2113,Apartment,Entire home/apt,6,1,3,4,Real Bed,32,250,125,4,20,2,5,102,t,99,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,4,4,0,0,4.27,449.79
2015,within an hour,100,t,1,6,t,f,Brighton,2135,Condominium,Private room,2,1,1,1,Real Bed,29,0,10,1,10,1,5,52,t,98,10,10,10,10,10,10,t,flexible,f,f,1,0,1,0,7.76,78.08
2013,within an hour,99,f,11,8,t,t,Roxbury,2121,Apartment,Private room,2,2,1,2,Real Bed,19,0,26,1,19,2,6,6,t,93,9,10,10,10,10,10,f,strict_14_with_grace_period,f,f,10,1,9,0,2,43.55
2015,within an hour,100,t,3,5,t,t,Jamaica Plain,2130,Condominium,Entire home/apt,2,1,1,1,Real Bed,42,204.28,75,1,0,3,3,78,t,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,2,2,0,0,4.99,130.93
2017,within an hour,100,f,1,2,t,f,Dorchester,2124,Apartment,Private room,4,1,1,1,Real Bed,33,200,60,2,40,2,28,7,t,97,10,10,10,10,8,9,t,flexible,f,f,1,0,1,0,0.75,124.53
2018,within a few hours,100,f,1,5,t,f,Chinatown,2111,Apartment,Entire home/apt,2,1,1,0,Real Bed,19,204.28,100,1,0,2,7,12,t,98,10,10,9,10,10,10,f,strict_14_with_grace_period,f,f,1,1,0,0,3.87,163.99
2014,within an hour,87,f,9,10,t,t,Allston,2134,House,Entire home/apt,6,2,4,4,Real Bed,28,200,125,8,25,1,0,56,t,92,10,9,10,9,10,10,f,moderate,f,f,9,1,8,0,2.99,307.9
2016,within a few hours,96,f,2,7,t,t,Fenway,2115,Apartment,Entire home/apt,3,1,0,1,Real Bed,13,100,60,1,0,1,2,8,t,95,10,10,10,10,10,10,f,flexible,f,f,2,2,0,0,6.49,146.15
2016,within a few hours,100,f,2,6,t,t,Mattapan,2126,House,Private room,1,1.5,1,1,Real Bed,29,100,15,1,0,28,60,7,t,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,2,0,2,0,0.19,35.95
2014,within an hour,100,t,19,9,t,f,West End,2114,Apartment,Entire home/apt,4,2,2,3,Real Bed,39,204.28,72.07,1,0,20,1,5,t,100,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,19,19,0,0,2.24,306.12
2018,within an hour,100,f,39,6,t,f,Downtown,2111,House,Entire home/apt,3,1,0,2,Real Bed,6,0,55,1,0,1,0,12,t,87,9,9,10,9,10,8,t,strict_14_with_grace_period,f,f,39,10,29,0,2.79,273.59
2013,within an hour,100,t,2,4,t,t,Roxbury,2119,Apartment,Entire home/apt,6,1,2,2,Real Bed,18,300,72.07,4,25,2,60,181,t,95,10,10,10,9,9,9,t,moderate,f,f,2,2,0,0,4.48,189
2017,within an hour,90,t,1,5,t,t,South Boston,2127,Condominium,Private room,1,1,1,1,Real Bed,49,204.28,72.07,1,0,1,21,18,t,98,10,10,10,10,10,10,f,flexible,f,f,1,0,1,0,5.93,79.55
2013,Not Sure,96.40529571,f,1,5,t,t,Brighton,2135,House,Entire home/apt,8,1,3,4,Real Bed,51,204.28,72.07,4,20,2,150,46,t,99,10,10,10,10,10,10,f,moderate,f,f,1,1,0,0,0.76,249.75
2016,within an hour,100,f,79,4,t,f,North End,2113,Apartment,Entire home/apt,4,1,2,2,Real Bed,27,0,100,1,0,3,0,34,t,97,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,45,45,0,0,3.68,328.55
2018,within an hour,100,f,4,7,t,f,East Boston,2128,Townhouse,Private room,2,2,1,1,Real Bed,18,100,25,1,0,2,0,89,t,93,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,4,0,4,0,6.45,88.26
2017,within an hour,94,f,1,8,t,f,Roxbury,2119,Apartment,Entire home/apt,10,1,4,5,Real Bed,35,300,0,1,0,1,7,195,t,94,10,10,10,10,9,10,t,flexible,f,f,1,1,0,0,9.27,227.69
2015,within an hour,100,t,4,5,t,t,South Boston,2127,House,Entire home/apt,16,3.5,5,10,Real Bed,35,1000,250,6,35,2,21,125,t,100,10,10,10,10,10,10,f,moderate,f,f,3,3,0,0,5.47,658.49
2013,within an hour,100,f,3,7,t,f,North End,2113,Apartment,Entire home/apt,4,1,1,1,Pull-out Sofa,17,0,75,2,15,1,1,114,t,92,10,9,10,9,10,9,f,strict_14_with_grace_period,f,f,3,3,0,0,3.33,159.98
2016,within an hour,100,t,1,4,t,t,Roslindale,2131,House,Entire home/apt,8,1,3,5,Real Bed,30,250,90,8,15,2,60,134,t,97,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1,1,0,0,4.07,157.7
2013,within an hour,100,t,3,8,t,f,South Boston,2127,Apartment,Entire home/apt,5,1,2,3,Real Bed,45,200,95,2,10,2,14,58,t,96,10,10,10,10,10,10,f,flexible,f,f,2,2,0,0,2.91,132.58
2017,within an hour,100,t,2,7,t,f,East Boston,2128,House,Private room,2,1,1,1,Real Bed,17,0,15,1,0,2,90,100,t,98,10,10,10,10,10,10,t,moderate,f,f,2,0,2,0,3.69,63.93
2013,within an hour,100,t,1,6,t,t,Jamaica Plain,2130,Condominium,Private room,2,1,1,1,Real Bed,36,204.28,50,1,0,2,1,40,t,99,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1,0,1,0,2.76,102.1
2013,within an hour,100,t,7,7,t,t,Dorchester,2125,House,Private room,3,2,1,2,Real Bed,24,100,25,1,15,1,0,558,t,98,10,10,10,10,10,10,t,flexible,f,f,7,0,7,0,7.92,56.82
2014,within an hour,93,t,2,4,t,t,Jamaica Plain,2130,House,Private room,3,2,1,2,Real Bed,41,0,19,1,30,2,3,309,t,99,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,2,1,1,0,4.85,85.41
2018,within an hour,100,f,2,5,t,f,Dorchester,2125,Condominium,Entire home/apt,6,1,3,3,Real Bed,29,0,50,6,0,1,14,52,t,86,9,9,10,9,8,9,t,strict_14_with_grace_period,f,f,2,2,0,0,7.06,151.74
2016,within an hour,100,t,1,7,t,f,Back Bay,2116,Condominium,Entire home/apt,3,1,0,2,Real Bed,23,500,70,2,20,7,2,128,t,99,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,1,1,0,0,4.17,259.52
2012,within an hour,100,t,1,10,t,f,Roslindale,2131,Condominium,Private room,2,1.5,1,1,Real Bed,35,0,15,1,0,2,4,52,t,98,10,10,10,10,9,10,f,flexible,f,f,1,0,1,0,3.51,69
2014,within an hour,100,f,14,4,t,t,Allston,2134,House,Private room,2,1,1,1,Real Bed,17,0,0,1,35,1,7,9,t,93,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,4,0,4,0,3.6,75.3
2017,within a few hours,100,f,1,5,t,f,Roslindale,2131,Condominium,Entire home/apt,5,1,2,2,Real Bed,40,500,150,3,40,31,60,2,t,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1,1,0,0,0.8,115.25
2018,within an hour,100,f,39,6,t,f,Downtown,2111,Apartment,Private room,4,1,0,2,Real Bed,8,300,65,1,0,2,0,3,t,87,7,7,9,8,9,8,f,strict_14_with_grace_period,f,f,39,10,29,0,1.84,136.72
2014,within an hour,96,f,4,5,t,t,Mattapan,2126,House,Private room,8,2,3,5,Real Bed,27,200,75,5,25,2,0,46,t,88,9,8,9,9,8,9,f,strict_14_with_grace_period,f,f,4,0,4,0,0.76,139
2014,within an hour,100,t,2,5,t,f,Longwood Medical Area,2215,Condominium,Private room,1,1,1,1,Real Bed,20,204.28,72.07,1,20,1,35,538,t,97,10,10,10,10,10,10,t,moderate,f,f,2,0,2,0,10.75,85.72
2013,within an hour,100,t,7,7,t,t,Dorchester,2125,House,Private room,3,1,1,2,Real Bed,22,100,25,1,15,1,0,526,t,97,10,10,10,10,10,10,t,flexible,f,f,7,0,7,0,7.33,75.54
2017,within an hour,100,f,5,8,t,t,Mattapan,2126,House,Private room,2,1,1,1,Real Bed,22,100,37,1,10,3,3,3,t,100,10,10,10,10,8,9,t,strict_14_with_grace_period,f,f,5,0,5,0,3,44.53
2018,within an hour,100,t,6,5,t,f,East Boston,2128,Apartment,Private room,2,1,1,1,Real Bed,23,200,20,1,10,1,0,104,t,98,10,10,10,10,10,10,t,moderate,f,f,6,0,6,0,11.3,80.34
2015,within an hour,100,f,36,4,t,f,Back Bay,2116,Apartment,Entire home/apt,2,1,1,1,Real Bed,34,0,60,2,0,2,0,14,t,87,9,9,10,10,10,9,f,strict_14_with_grace_period,f,f,35,34,1,0,0.36,196.88
2018,within a few hours,90,f,1,5,t,f,Roslindale,2131,House,Entire home/apt,8,2,3,5,Real Bed,51,204.28,40,8,15,1,5,68,t,88,9,9,10,9,9,9,t,flexible,f,f,1,1,0,0,8.57,180.43
2016,within an hour,97,t,6,7,t,f,Dorchester,2122,House,Private room,4,2,1,2,Real Bed,40,150,40,1,15,2,0,47,t,97,10,10,10,10,9,9,t,moderate,f,f,6,1,5,0,2.85,75.07
2015,within an hour,100,t,1,5,t,t,Beacon Hill,2114,Apartment,Entire home/apt,3,1,1,1,Real Bed,22,0,30,1,0,2,60,168,t,95,10,10,10,10,10,10,t,moderate,f,f,1,1,0,0,3.62,176.36
2017,within an hour,100,t,1,3,t,f,Dorchester,2124,House,Private room,2,1,1,1,Real Bed,39,204.28,72.07,1,0,2,42,106,t,96,10,9,10,10,9,10,t,moderate,f,f,1,0,1,0,5.45,51.24
2015,within an hour,90,f,1,9,t,f,Jamaica Plain,2130,Apartment,Entire home/apt,4,1,2,2,Real Bed,46,0,100,4,50,3,35,84,t,95,9,10,10,10,10,9,f,strict_14_with_grace_period,f,f,1,1,0,0,2.34,160.64
2017,within an hour,100,t,15,6,t,f,East Boston,2128,Condominium,Entire home/apt,10,1,3,5,Real Bed,34,0,100,4,35,2,0,85,t,97,10,9,10,10,10,10,t,strict_14_with_grace_period,f,f,4,4,0,0,5.93,245.71
2018,within a few hours,100,t,5,5,t,f,Dorchester,2122,Apartment,Entire home/apt,6,1,3,3,Real Bed,31,150,45,2,10,2,90,27,t,99,10,10,10,10,10,10,f,flexible,f,f,4,1,3,0,3.39,132.64
2014,within an hour,100,f,2,9,t,f,Roxbury,2119,House,Private room,2,1,1,1,Real Bed,35,0,30,1,25,2,3,30,t,96,10,10,10,10,9,10,t,strict_14_with_grace_period,f,f,1,0,1,0,4.37,62.51
2014,within an hour,100,t,11,8,t,t,Roxbury,2119,Townhouse,Entire home/apt,3,1,0,1,Real Bed,34,300,35,1,30,2,0,404,t,98,10,10,10,10,10,9,f,moderate,f,f,7,2,5,0,7.13,138.93
2018,within an hour,100,t,4,2,t,f,Fenway,2215,Apartment,Entire home/apt,3,1,0,2,Real Bed,29,100,65,1,0,1,0,96,t,94,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,4,4,0,0,8.3,180.56
2010,within a day,100,f,2,6,t,t,Bay Village,2116,Condominium,Entire home/apt,4,1.5,2,2,Real Bed,20,204.28,100,1,0,1,42,28,t,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1,1,0,0,3.41,396.59
2014,within an hour,100,f,3,5,t,f,Downtown,2108,Apartment,Entire home/apt,6,1,2,3,Real Bed,25,100,80,1,0,1,1,224,t,94,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,3,3,0,0,4.78,305.36
2014,within an hour,100,f,38,6,t,f,Back Bay,2115,Apartment,Private room,2,1.5,1,1,Real Bed,32,204.28,70,1,35,1,1,41,t,89,10,8,10,9,10,9,t,strict_14_with_grace_period,f,f,15,0,15,0,3.78,108.89
2015,within an hour,100,f,1,9,t,t,Jamaica Plain,2130,Apartment,Entire home/apt,6,1,3,3,Real Bed,35,300,70,3,35,1,35,105,t,93,10,9,9,9,9,10,t,strict_14_with_grace_period,f,f,1,1,0,0,4.78,116.84
2017,within an hour,100,t,1,8,t,t,South Boston,2127,Apartment,Entire home/apt,7,2.5,3,4,Real Bed,36,500,150,1,0,2,7,68,t,99,10,10,10,10,10,10,f,moderate,f,f,1,1,0,0,3.64,396.28
2015,within an hour,100,t,3,6,t,f,South Boston,2127,Guest suite,Entire home/apt,2,1,1,1,Real Bed,33,100,25,1,0,1,7,63,t,99,10,10,10,10,10,10,t,moderate,f,f,3,3,0,0,7.13,134.27
2011,within an hour,100,t,1,4,t,t,Jamaica Plain,2130,Apartment,Entire home/apt,7,1,2,5,Real Bed,35,400,100,4,15,2,7,56,t,99,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1,1,0,0,1.64,292.32
2016,within an hour,100,t,1,5,t,t,Dorchester,2122,Condominium,Entire home/apt,4,1,2,2,Real Bed,44,204.28,45,1,0,2,0,82,t,98,10,9,10,10,9,10,t,strict_14_with_grace_period,f,f,1,1,0,0,3.13,177.8
2014,within an hour,100,t,4,6,t,f,Roslindale,2131,House,Private room,2,1,1,1,Real Bed,40,0,0,1,0,2,1,31,t,100,10,10,10,10,10,10,t,flexible,f,f,4,0,4,0,2.05,132.08
2012,within an hour,100,f,30,8,t,t,North End,2113,Apartment,Entire home/apt,5,1,2,2,Real Bed,29,350,85,4,30,1,1,169,t,93,10,9,9,10,10,9,f,strict_14_with_grace_period,f,f,9,9,0,0,4.92,341.19
2015,within an hour,100,f,1,3,t,f,Roxbury,2118,Townhouse,Private room,2,1,1,1,Real Bed,29,204.28,72.07,1,0,1,14,391,t,92,9,9,10,10,9,9,t,moderate,f,f,1,0,1,0,8.77,88.24
2010,within an hour,100,t,8,7,t,t,East Boston,2128,House,Private room,2,2,1,1,Real Bed,21,0,20,1,10,1,0,334,t,98,10,10,10,10,9,9,t,moderate,f,f,8,0,8,0,12.49,88.5
2016,within an hour,100,t,1,2,t,f,Dorchester,2124,Apartment,Entire home/apt,2,1,1,1,Real Bed,28,300,50,1,0,3,35,54,t,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1,1,0,0,3.62,119.22
2014,within an hour,87,f,9,10,t,t,Allston,2134,House,Private room,2,2,1,1,Real Bed,26,100,25,2,25,1,14,234,t,93,9,9,10,9,9,9,f,flexible,f,f,9,1,8,0,5.21,67.42
2017,within an hour,100,t,4,3,t,f,Dorchester,2121,Apartment,Private room,2,1,1,1,Real Bed,47,150,45,1,0,1,150,46,t,98,10,10,10,10,9,10,f,flexible,f,f,4,1,3,0,4.09,45.27
2018,within an hour,100,t,5,2,t,f,Dorchester,2124,Apartment,Private room,2,0.5,0,1,Real Bed,31,204.28,45,1,0,1,3,5,t,100,9,10,10,10,10,9,t,flexible,f,f,5,1,4,0,1.43,61.06
2014,within an hour,100,t,10,9,t,f,Back Bay,2115,Apartment,Entire home/apt,3,1,0,2,Real Bed,18,200,50,2,15,1,0,50,t,97,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,9,9,0,0,4.79,214.94
2015,within an hour,100,t,3,6,t,f,South Boston,2127,Guest suite,Entire home/apt,2,1,1,1,Real Bed,29,100,25,2,0,1,0,173,t,100,10,10,10,10,10,10,t,moderate,f,f,3,3,0,0,9.87,147.68
2016,within an hour,100,t,6,8,t,f,South End,2118,House,Entire home/apt,10,3.5,3,5,Real Bed,17,1000,250,8,15,2,2,7,t,97,10,9,10,10,10,10,f,flexible,f,f,4,4,0,0,4.77,679.25
2016,within an hour,100,t,1,3,t,f,South Boston,2127,Apartment,Entire home/apt,2,1,1,1,Real Bed,46,204.28,72.07,1,0,3,14,98,t,99,10,10,10,10,10,10,t,flexible,f,f,1,1,0,0,2.9,195
2014,within an hour,100,t,4,4,t,t,Roslindale,2131,Townhouse,Private room,4,1.5,2,3,Real Bed,20,0,30,4,0,2,5,52,t,98,10,10,10,10,10,10,f,flexible,f,f,4,0,4,0,1.03,109.96
2017,within an hour,100,t,2,7,t,t,Jamaica Plain,2130,House,Private room,2,1,0,2,Real Bed,30,0,25,2,25,1,14,4,t,95,10,9,10,10,10,10,t,moderate,f,f,2,0,2,0,1.41,73.08
2016,within an hour,100,t,1,8,t,t,Charlestown,2129,Apartment,Entire home/apt,4,1,1,2,Real Bed,34,200,90,2,50,1,42,15,t,99,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1,1,0,0,2.28,194.87
2016,within an hour,79,f,4,6,t,t,Allston,2134,Apartment,Entire home/apt,2,1,0,1,Real Bed,23,200,55,1,15,1,2,61,t,88,9,9,10,9,10,9,t,strict_14_with_grace_period,f,f,2,2,0,0,4.38,107.21
2014,within a few hours,100,t,5,7,t,f,Charlestown,2129,Apartment,Entire home/apt,4,1,2,2,Real Bed,37,200,120,1,0,1,0,45,t,100,10,10,10,10,10,10,f,moderate,f,f,4,4,0,0,4.14,281.13
2015,within an hour,100,t,3,6,t,t,Brighton,2135,Apartment,Entire home/apt,2,1,1,1,Real Bed,34,0,75,1,0,2,1,176,t,100,10,10,10,10,10,10,f,moderate,f,f,1,1,0,0,3.8,232.12
2016,within an hour,100,t,3,5,t,f,Downtown,2109,Apartment,Entire home/apt,6,2,2,3,Real Bed,24,100,80,1,0,1,1,237,t,94,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,3,3,0,0,6.27,372.8
2016,within an hour,100,f,79,4,t,f,Beacon Hill,2114,Apartment,Entire home/apt,2,1,0,1,Real Bed,26,0,60,1,0,3,0,104,t,94,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,45,45,0,0,4.89,261.37
2015,within an hour,100,f,3,6,t,t,Jamaica Plain,2130,House,Private room,2,1,1,1,Real Bed,22,0,25,1,0,1,14,5,t,100,10,10,10,10,10,10,f,moderate,f,f,2,0,2,0,0.32,48.96
2017,within an hour,100,f,1,2,t,f,East Boston,2128,Apartment,Entire home/apt,2,1,0,1,Real Bed,46,204.28,72.07,1,0,2,21,11,t,96,10,9,9,10,10,9,t,flexible,f,f,1,1,0,0,11,86.44
2014,within an hour,100,f,38,6,t,f,Back Bay,2115,Apartment,Private room,2,1.5,1,1,Real Bed,31,204.28,70,1,35,1,1,37,t,86,9,8,10,10,10,9,t,strict_14_with_grace_period,f,f,15,0,15,0,3.14,122.77
1905,Not Sure,96.40529571,,,1,,,South Boston,2127,House,Private room,2,1,1,1,Real Bed,16,204.28,20,1,0,1,7,91,t,93,10,10,10,10,10,9,f,moderate,f,f,2,0,2,0,3.91,101.53
2014,within an hour,100,t,4,4,t,t,Roslindale,2131,Townhouse,Private room,2,1,1,1,Real Bed,23,204.28,25,2,25,2,7,13,t,100,10,10,10,10,10,10,f,flexible,f,f,4,0,4,0,0.89,68
2015,within an hour,100,t,3,8,t,t,North End,2109,Apartment,Entire home/apt,4,1,1,3,Real Bed,42,200,100,1,0,3,1,42,t,100,10,10,10,10,10,10,f,flexible,f,f,3,1,2,0,4.01,224.73
2017,within an hour,100,f,3,2,t,f,Brighton,2135,Apartment,Entire home/apt,3,1,1,1,Real Bed,23,250,50,2,25,1,14,95,t,94,10,10,10,10,9,9,t,moderate,f,f,3,3,0,0,4.94,110.97
2016,within an hour,100,t,5,8,t,t,Dorchester,2124,House,Private room,1,1,1,1,Real Bed,40,0,0,1,0,2,1,82,t,98,10,10,10,10,9,10,f,moderate,f,f,5,0,5,0,2.9,66.1
2014,within a few hours,100,t,1,9,t,f,South End,2118,Apartment,Entire home/apt,4,1,1,4,Real Bed,29,0,70,1,0,1,21,177,t,99,10,10,10,10,10,10,f,flexible,f,f,1,1,0,0,8.62,202.3
2019,within an hour,99,t,9,6,t,f,East Boston,2128,Condominium,Private room,2,1,1,1,Real Bed,15,200,20,1,10,1,0,19,t,100,10,10,10,10,9,10,t,moderate,f,f,9,0,9,0,6.2,69.41
2015,within an hour,100,t,1,7,t,f,Jamaica Plain,2130,Apartment,Entire home/apt,4,1,1,3,Real Bed,31,300,50,2,20,1,90,121,t,100,10,10,10,10,10,10,t,moderate,f,f,1,1,0,0,4.27,157.85
2018,within an hour,100,t,4,2,t,f,Fenway,2215,Apartment,Entire home/apt,6,1,1,1,Real Bed,21,100,90,1,0,1,0,61,t,99,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,4,4,0,0,6.42,248.89
2012,within an hour,100,t,12,7,t,t,North End,2113,Apartment,Entire home/apt,5,1,2,4,Real Bed,36,500,140,5,25,4,2,103,t,94,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,8,8,0,0,2.75,236.33
2016,within an hour,100,t,7,9,t,f,Beacon Hill,2114,Townhouse,Private room,1,1,1,1,Real Bed,26,0,45,1,30,3,5,11,t,98,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,4,1,3,0,2.84,109.41
2010,within an hour,100,f,3,10,t,t,South End,2116,Apartment,Entire home/apt,2,1,0,1,Real Bed,19,250,50,1,0,1,0,162,t,95,10,9,9,10,10,9,t,moderate,f,f,2,2,0,0,6.25,122.85
2019,within an hour,99,t,9,6,t,f,East Boston,2128,Condominium,Private room,2,1,1,1,Real Bed,19,200,20,1,10,2,0,10,t,96,10,10,10,10,9,9,t,moderate,f,f,9,0,9,0,5.77,69.41
2010,within an hour,100,t,8,7,t,t,East Boston,2128,House,Private room,2,2,1,1,Real Bed,21,0,20,1,10,1,0,302,t,99,10,10,10,10,10,10,t,moderate,f,f,8,0,8,0,11.28,89.51
2015,within a day,90,f,1,7,t,t,Charlestown,2129,Apartment,Entire home/apt,2,1,1,1,Real Bed,22,0,0,1,0,3,14,56,t,99,10,10,10,10,10,10,f,moderate,f,f,1,1,0,0,2.08,149.41
2016,within an hour,100,t,1,7,t,f,Dorchester,2125,Condominium,Private room,2,1,1,2,Real Bed,21,0,0,1,0,1,0,34,t,100,10,10,10,10,10,10,t,flexible,f,f,1,0,1,0,2.9,59.04
2016,within an hour,100,f,79,4,t,f,North End,2113,Apartment,Entire home/apt,7,1.5,3,5,Real Bed,25,0,120,1,0,3,0,19,t,91,9,10,10,10,10,9,t,strict_14_with_grace_period,f,f,45,45,0,0,4.25,349.05
2016,within an hour,100,t,1,3,t,f,Dorchester,2125,Condominium,Entire home/apt,4,1,1,2,Real Bed,56,100,75,2,10,1,60,20,t,100,10,10,10,10,10,10,f,moderate,f,f,1,1,0,0,9.38,110.38
2016,within an hour,100,f,38,5,t,f,Dorchester,2122,Apartment,Private room,2,2,1,1,Real Bed,47,120,46,1,10,1,14,35,t,96,10,10,10,10,8,9,f,moderate,f,f,18,1,17,0,1.39,55.96
2016,within an hour,100,t,1,6,t,f,Hyde Park,2136,Apartment,Entire home/apt,10,1,3,5,Real Bed,54,200,100,4,20,2,0,56,t,98,10,10,10,10,9,10,f,moderate,f,f,1,1,0,0,2.82,169.38
2014,within an hour,100,t,10,9,t,f,Allston,2134,Apartment,Entire home/apt,6,2,3,4,Real Bed,45,200,60,6,15,1,0,153,t,96,10,9,10,10,10,9,t,strict_14_with_grace_period,f,f,9,9,0,0,7.15,311.11
2018,within an hour,100,f,9,2,t,f,South Boston,2127,House,Entire home/apt,10,3,5,6,Real Bed,35,0,199,1,0,1,0,65,t,98,10,10,10,10,9,9,t,strict_14_with_grace_period,f,f,8,8,0,0,4.72,459
2017,within an hour,100,f,4,7,t,f,Dorchester,2121,Apartment,Entire home/apt,9,1,3,4,Real Bed,51,150,150,4,15,2,0,12,t,97,10,10,10,10,9,10,t,strict_14_with_grace_period,f,f,4,1,3,0,0.82,363.48
2013,within an hour,100,f,15,8,t,f,North End,2108,Apartment,Entire home/apt,2,1,1,1,Real Bed,27,300,85,1,0,2,0,223,t,95,10,10,10,10,10,9,t,super_strict_30,f,f,10,10,0,0,3.11,143.33
2013,within an hour,100,f,15,8,t,f,North End,2113,Apartment,Entire home/apt,5,1,2,3,Real Bed,25,300,95,4,25,2,0,129,t,89,9,9,9,10,10,9,t,super_strict_30,f,f,10,10,0,0,2.33,154.31
2014,within an hour,100,t,1,8,t,f,Jamaica Plain,2130,Condominium,Entire home/apt,3,1.5,1,1,Real Bed,34,1200,85,2,25,1,3,125,t,96,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1,1,0,0,3.8,128.75
2015,within an hour,100,t,5,6,t,f,Dorchester,2122,Apartment,Private room,2,2,1,1,Real Bed,28,204.28,40,1,20,2,5,21,t,97,10,10,10,10,9,10,f,strict_14_with_grace_period,f,f,5,1,4,0,5.21,72.98
2017,within an hour,100,f,3,8,t,f,Dorchester,2122,House,Private room,3,1,1,2,Real Bed,50,150,40,2,20,1,4,104,t,93,10,9,10,10,9,9,t,strict_14_with_grace_period,f,f,3,0,3,0,4.29,50.7
2018,within an hour,90,f,1,2,t,f,Roxbury,2119,Condominium,Entire home/apt,5,1,2,3,Real Bed,32,200,60,5,10,2,3,36,t,90,9,9,10,10,9,9,t,moderate,f,f,1,1,0,0,6.79,93.99
2015,within a day,100,f,4,4,t,t,Roslindale,2131,House,Private room,2,1,1,1,Real Bed,17,204.28,72.07,1,10,5,450,15,t,97,9,9,10,10,9,10,f,strict_14_with_grace_period,f,f,4,0,4,0,0.31,50
