host_response_rate.percentage,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,bed_type,Number.of.amenities,security_deposit,cleaning_fee,instant_bookable,cancellation_policy,require_guest_phone_verification,average_price,if_review_score96,sqrt.host_total_listings_count,sqrt.accommodates,sqrt.security_deposit,sqrt.number_of_reviews,HierCluster,KMeansCluster
90,4,t,Allston,Condominium,Private room,3,1,1,Real Bed,22,500,40,f,strict_14_with_grace_period,f,190,f,2,1.732050808,22.36067977,0,4,6
90,3,f,Brighton,House,Private room,2,1.5,1,Real Bed,16,204.28,72.07,t,flexible,f,79,f,1.732050808,1.414213562,14.29265546,0,5,6
100,3,f,West Roxbury,House,Private room,2,1.5,1,Real Bed,33,1000,50,t,flexible,f,117.35,f,1.732050808,1.414213562,31.6227766,0,5,6
100,21,f,Bay Village,Apartment,Private room,1,1,0,Real Bed,19,300,45,t,strict_14_with_grace_period,f,115.26,f,4.582575695,1,17.32050808,0,5,6
100,3,t,South End,Apartment,Entire home/apt,2,1,1,Real Bed,20,204.28,72.07,t,flexible,f,139.43,f,1.732050808,1.414213562,14.29265546,0,6,6
100,7,f,Dorchester,Guesthouse,Private room,2,1,1,Real Bed,15,0,10,f,flexible,f,49.57,f,2.645751311,1.414213562,0,0,5,6
99,1070,f,Fenway,Apartment,Entire home/apt,2,1,1,Real Bed,33,400,99,t,strict_14_with_grace_period,f,259.63,f,32.71085447,1.414213562,20,0,7,5
99,750,f,South Boston Waterfront,Apartment,Entire home/apt,3,1,1,Real Bed,25,500,89,t,strict,t,392.28,f,27.38612788,1.732050808,22.36067977,0,7,5
100,21,f,West Roxbury,Apartment,Entire home/apt,4,1,1,Real Bed,25,125,50,f,strict_14_with_grace_period,f,107,f,4.582575695,2,11.18033989,0,2,6
100,4,f,Dorchester,Apartment,Private room,2,1,1,Real Bed,9,300,100,f,strict_14_with_grace_period,f,60,f,2,1.414213562,17.32050808,0,4,6
96.40529571,1,t,Beacon Hill,Apartment,Entire home/apt,1,1,1,Real Bed,8,200,25,f,strict_14_with_grace_period,f,164.7,f,1,1,14.14213562,0,2,6
100,2,t,Jamaica Plain,House,Entire home/apt,8,2.5,5,Real Bed,19,204.28,72.07,t,flexible,f,350,f,1.414213562,2.828427125,14.29265546,0,6,2
91,11,f,South Boston Waterfront,Apartment,Entire home/apt,4,2,2,Real Bed,15,200,150,f,strict_14_with_grace_period,f,413.11,f,3.31662479,2,14.14213562,0,2,3
99,750,f,South Boston Waterfront,Apartment,Entire home/apt,3,1,1,Real Bed,19,500,89,t,strict,t,390.8,f,27.38612788,1.732050808,22.36067977,0,7,5
97,5,f,Fenway,Apartment,Entire home/apt,3,1,1,Real Bed,29,150,70,t,strict_14_with_grace_period,f,105.18,f,2.236067977,1.732050808,12.24744871,0,6,6
100,4,t,Fenway,Apartment,Private room,1,1,1,Real Bed,13,204.28,72.07,f,flexible,f,200.19,f,2,1,14.29265546,0,4,6
89,2,f,Jamaica Plain,House,Private room,1,1,1,Real Bed,10,1000,20,f,strict_14_with_grace_period,f,41.93,f,1.414213562,1,31.6227766,0,4,6
68,131,t,Downtown,Villa,Private room,4,1,1,Real Bed,15,204.28,72.07,f,strict_14_with_grace_period,f,306.66,f,11.44552314,2,14.29265546,0,4,6
93,528,f,West End,Apartment,Entire home/apt,5,2,2,Real Bed,29,0,100,f,strict_14_with_grace_period,f,635.03,f,22.97825059,2.236067977,0,0,2,7
93,528,f,Mission Hill,Apartment,Entire home/apt,3,1,0,Real Bed,27,0,100,f,strict_14_with_grace_period,f,447.65,f,22.97825059,1.732050808,0,0,2,7
93,528,f,South Boston,Apartment,Entire home/apt,5,2,2,Real Bed,27,0,100,t,strict_14_with_grace_period,f,548.2,f,22.97825059,2.236067977,0,0,7,7
99,750,f,South Boston Waterfront,Apartment,Entire home/apt,3,1,1,Real Bed,18,500,89,t,strict,t,391.04,f,27.38612788,1.732050808,22.36067977,0,7,5
96.40529571,1,t,Allston,Apartment,Entire home/apt,3,1,1,Real Bed,17,204.28,72.07,f,strict_14_with_grace_period,f,109,f,1,1.732050808,14.29265546,0,2,6
96.40529571,1,t,Chinatown,Apartment,Entire home/apt,4,2,2,Real Bed,15,204.28,72.07,f,flexible,f,222.68,f,1,2,14.29265546,0,3,3
100,699,f,Downtown,Apartment,Entire home/apt,2,1,1,Real Bed,30,204.28,150,t,flexible,f,278,f,26.43860813,1.414213562,14.29265546,0,3,5
86,1,f,West Roxbury,House,Private room,1,1,1,Real Bed,10,0,50,f,strict_14_with_grace_period,f,34.31,f,1,1,0,0,4,6
91,37,f,Fenway,Apartment,Entire home/apt,3,1,0,Real Bed,9,204.28,72.07,t,strict_14_with_grace_period,f,140,f,6.08276253,1.732050808,14.29265546,0,6,6
91,37,f,Fenway,Apartment,Entire home/apt,4,1,1,Real Bed,9,204.28,72.07,t,strict_14_with_grace_period,f,149.4,f,6.08276253,2,14.29265546,0,6,6
92,2,f,Allston,Apartment,Entire home/apt,6,1,2,Real Bed,23,800,135,t,moderate,f,266.72,f,1.414213562,2.449489743,28.28427125,0,3,3
100,699,f,Beacon Hill,Apartment,Entire home/apt,2,1,0,Real Bed,27,204.28,150,t,flexible,f,170,f,26.43860813,1.414213562,14.29265546,0,3,5
100,1,f,Brighton,Apartment,Private room,2,1.5,1,Real Bed,41,500,50,t,flexible,f,79.93,f,1,1.414213562,22.36067977,0,5,6
100,1,f,Brighton,Apartment,Private room,2,1,0,Real Bed,21,0,5,f,moderate,f,103.27,f,1,1.414213562,0,0,5,6
100,10,t,Beacon Hill,Apartment,Entire home/apt,4,1,1,Real Bed,14,200,100,f,moderate,f,150,f,3.16227766,2,14.14213562,0,1,6
93,528,f,Fenway,Apartment,Entire home/apt,5,2,2,Real Bed,28,0,100,f,strict_14_with_grace_period,f,606.75,f,22.97825059,2.236067977,0,0,2,7
0,1,f,Dorchester,Apartment,Private room,2,1,2,Real Bed,8,204.28,72.07,t,flexible,f,160,f,1,1.414213562,14.29265546,0,5,4
100,4,t,South Boston,Condominium,Entire home/apt,6,1,3,Real Bed,23,0,150,t,flexible,f,285.51,f,2,2.449489743,0,0,3,3
98,441,t,West End,Other,Entire home/apt,5,2,2,Real Bed,32,204.28,100,f,moderate,t,382.48,f,21,2.236067977,14.29265546,0,1,7
99,778,f,South Boston Waterfront,Apartment,Entire home/apt,3,1,1,Real Bed,30,0,100,f,strict_14_with_grace_period,f,721.11,f,27.89265136,1.732050808,0,0,2,7
93,528,f,South Boston,Apartment,Entire home/apt,5,2,2,Real Bed,27,0,100,t,strict_14_with_grace_period,f,571.57,f,22.97825059,2.236067977,0,0,7,7
98,441,t,Fenway,Apartment,Entire home/apt,3,1,1,Real Bed,31,0,100,f,moderate,t,317.15,f,21,1.732050808,0,0,1,7
99,1070,f,Chinatown,Apartment,Entire home/apt,4,2,2,Real Bed,31,400,110,t,strict_14_with_grace_period,f,305.26,f,32.71085447,2,20,0,7,5
93,8,t,Downtown,Condominium,Entire home/apt,6,2,3,Real Bed,61,4000,350,f,strict_14_with_grace_period,f,443.49,f,2.828427125,2.449489743,63.2455532,0,2,2
0,1,f,Beacon Hill,Apartment,Entire home/apt,4,2,2,Real Bed,18,0,50,f,moderate,f,650,f,1,2,0,0,3,4
100,6,f,East Boston,Apartment,Private room,3,1,1,Real Bed,18,100,35,t,flexible,f,75,f,2.449489743,1.732050808,10,0,5,6
99,778,f,South Boston Waterfront,Apartment,Entire home/apt,3,1,1,Real Bed,30,0,100,f,strict_14_with_grace_period,f,721.07,f,27.89265136,1.732050808,0,0,2,7
93,528,f,West End,Apartment,Entire home/apt,3,1,1,Real Bed,29,0,100,f,strict_14_with_grace_period,f,533.65,f,22.97825059,1.732050808,0,0,2,7
80,1,t,Fenway,Apartment,Entire home/apt,2,1,1,Real Bed,13,0,75,f,strict_14_with_grace_period,f,124.35,f,1,1.414213562,0,0,2,6
93,528,f,Mission Hill,Apartment,Entire home/apt,7,2,3,Real Bed,27,0,100,f,strict_14_with_grace_period,f,553.42,f,22.97825059,2.645751311,0,0,2,7
20,1,t,South End,Apartment,Entire home/apt,3,1,1,Real Bed,13,204.28,72.07,f,flexible,f,165,f,1,1.732050808,14.29265546,0,3,4
100,2,t,West Roxbury,Condominium,Entire home/apt,6,1,2,Real Bed,23,204.28,72.07,f,strict_14_with_grace_period,f,355.76,f,1.414213562,2.449489743,14.29265546,0,2,3
89,51,f,South Boston,Apartment,Private room,2,1,0,Real Bed,32,204.28,72.07,f,strict_14_with_grace_period,f,104.86,f,7.141428429,1.414213562,14.29265546,0,4,6
72,93,f,Mattapan,Townhouse,Entire home/apt,8,1,3,Real Bed,13,0,156,f,strict_14_with_grace_period,f,260.68,f,9.643650761,2.828427125,0,0,2,3
80,5,f,Allston,Condominium,Entire home/apt,5,2,2,Real Bed,20,800,80,f,strict_14_with_grace_period,f,786.05,f,2.236067977,2.236067977,28.28427125,0,6,2
99,750,f,South Boston Waterfront,Apartment,Entire home/apt,3,1,0,Real Bed,18,500,89,t,strict,t,297.62,f,27.38612788,1.732050808,22.36067977,0,7,5
99,750,f,South Boston Waterfront,Apartment,Entire home/apt,3,1,0,Real Bed,25,500,89,t,strict,t,298.92,f,27.38612788,1.732050808,22.36067977,0,7,5
96.40529571,1,f,Downtown,Apartment,Entire home/apt,2,2,1,Real Bed,15,4300,150,f,moderate,f,155,f,1,1.414213562,65.57438524,0,2,2
96.40529571,1,t,Back Bay,Apartment,Entire home/apt,4,1.5,2,Real Bed,13,204.28,80,f,strict_14_with_grace_period,f,250,f,1,2,14.29265546,0,2,6
96.40529571,1,f,Back Bay,Apartment,Entire home/apt,3,1,1,Real Bed,15,204.28,72.07,f,flexible,f,450,f,1,1.732050808,14.29265546,0,3,6
98,441,t,Chinatown,Apartment,Entire home/apt,3,1,1,Real Bed,18,204.28,100,f,moderate,t,199,f,21,1.732050808,14.29265546,0,1,6
93,528,f,Downtown,Apartment,Entire home/apt,3,1,1,Real Bed,29,0,100,f,strict_14_with_grace_period,f,531.65,f,22.97825059,1.732050808,0,0,2,7
100,36,f,Back Bay,Apartment,Private room,2,1,1,Real Bed,34,0,60,f,strict_14_with_grace_period,f,205.36,f,6,1.414213562,0,0,4,6
93,528,f,South Boston,Apartment,Entire home/apt,5,2,2,Real Bed,27,0,100,f,strict_14_with_grace_period,f,550.97,f,22.97825059,2.236067977,0,0,2,7
98,24,t,Brighton,Apartment,Entire home/apt,7,2,3,Real Bed,16,100,175,f,strict_14_with_grace_period,f,150,f,4.898979486,2.645751311,10,0,2,3
96.40529571,1,f,Jamaica Plain,Apartment,Entire home/apt,3,1,0,Real Bed,23,204.28,72.07,t,flexible,f,900,f,1,1.732050808,14.29265546,0,3,7
100,1,t,Mission Hill,Apartment,Private room,1,1,1,Real Bed,24,850,0,t,strict_14_with_grace_period,f,32.92,f,1,1,29.15475947,0,5,6
91,37,f,Beacon Hill,Apartment,Entire home/apt,2,1,1,Real Bed,9,204.28,72.07,t,strict_14_with_grace_period,f,139.84,f,6.08276253,1.414213562,14.29265546,0,6,6
93,528,f,Mission Hill,Apartment,Entire home/apt,3,1,0,Real Bed,36,0,100,f,strict_14_with_grace_period,f,480.46,f,22.97825059,1.732050808,0,0,2,7
96.40529571,3,t,Fenway,Apartment,Private room,2,1,1,Real Bed,13,204.28,72.07,f,flexible,f,73.64,f,1.732050808,1.414213562,14.29265546,0,4,6
76,114,f,Chinatown,Serviced apartment,Entire home/apt,3,1,1,Real Bed,32,0,100,f,strict_14_with_grace_period,f,544.26,f,10.67707825,1.732050808,0,0,2,7
99,750,f,Downtown,Apartment,Entire home/apt,3,1,1,Real Bed,18,500,89,t,strict,t,221.92,f,27.38612788,1.732050808,22.36067977,0,7,5
100,699,f,Back Bay,Apartment,Entire home/apt,2,1,0,Real Bed,26,204.28,150,t,flexible,f,161,f,26.43860813,1.414213562,14.29265546,0,3,5
100,1,f,South Boston,House,Private room,4,1,1,Real Bed,17,0,0,t,flexible,f,199.93,f,1,2,0,0,5,6
99,778,f,Fenway,Apartment,Entire home/apt,3,1,1,Real Bed,35,204.28,100,f,strict_14_with_grace_period,f,483.44,f,27.89265136,1.732050808,14.29265546,0,2,5
96.40529571,1,f,Mission Hill,Apartment,Entire home/apt,2,1,0,Real Bed,12,250,50,f,flexible,f,98.51,f,1,1.414213562,15.8113883,0,3,6
93,528,f,West End,Apartment,Entire home/apt,3,1,1,Real Bed,29,0,100,f,strict_14_with_grace_period,f,533.65,f,22.97825059,1.732050808,0,0,2,7
99,750,f,Back Bay,Apartment,Entire home/apt,3,1,1,Real Bed,17,500,89,t,strict,t,231.96,f,27.38612788,1.732050808,22.36067977,0,7,5
96.40529571,1,f,Roxbury,Apartment,Private room,2,1,1,Real Bed,23,204.28,72.07,t,flexible,f,44.72,f,1,1.414213562,14.29265546,0,5,6
25,15,f,North End,Apartment,Entire home/apt,6,1,2,Real Bed,8,0,95,f,flexible,f,352.42,f,3.872983346,2.449489743,0,0,3,4
100,6,f,Brighton,Condominium,Entire home/apt,8,2,3,Real Bed,20,0,80,f,flexible,f,147.07,f,2.449489743,2.828427125,0,0,3,3
100,3,t,East Boston,Apartment,Entire home/apt,2,1,1,Real Bed,28,200,100,f,moderate,f,103.58,f,1.732050808,1.414213562,14.14213562,0,1,6
91,11,f,Allston,Apartment,Entire home/apt,4,1,2,Real Bed,44,200,150,f,flexible,f,191.04,f,3.31662479,2,14.14213562,0,3,3
99,750,f,South Boston Waterfront,Apartment,Entire home/apt,3,1,0,Real Bed,19,500,89,t,strict,t,297.86,f,27.38612788,1.732050808,22.36067977,0,7,5
100,11,f,Roxbury,House,Private room,4,1,1,Real Bed,29,200,45,f,moderate,f,116.36,f,3.31662479,2,14.14213562,0,5,6
96.40529571,1,f,Mission Hill,House,Private room,1,1,1,Real Bed,16,204.28,72.07,f,flexible,f,30,f,1,1,14.29265546,0,4,6
96.40529571,1,t,Allston,Apartment,Private room,2,1,1,Real Bed,13,95,72.07,t,flexible,f,45.33,f,1,1.414213562,9.746794345,0,5,6
96.40529571,1,f,Roslindale,House,Private room,2,1.5,1,Real Bed,12,204.28,72.07,f,flexible,f,65,f,1,1.414213562,14.29265546,0,4,6
100,1,f,East Boston,Condominium,Entire home/apt,3,1,1,Real Bed,17,250,55,t,flexible,f,138,f,1,1.732050808,15.8113883,0,3,6
100,1,t,South Boston Waterfront,Apartment,Entire home/apt,4,2,2,Real Bed,15,0,100,t,moderate,f,360.08,f,1,2,0,0,6,3
96.40529571,1,f,Back Bay,Apartment,Entire home/apt,2,1,1,Real Bed,24,204.28,72.07,f,strict_14_with_grace_period,f,247,f,1,1.414213562,14.29265546,0,2,6
96.40529571,1,f,South End,Condominium,Entire home/apt,4,1,2,Real Bed,21,204.28,72.07,f,flexible,f,350,f,1,2,14.29265546,0,3,3
96.40529571,1,f,Allston,Apartment,Private room,1,1,1,Real Bed,8,204.28,72.07,f,flexible,f,80,f,1,1,14.29265546,0,4,6
100,25,f,Dorchester,Apartment,Entire home/apt,3,1,3,Real Bed,39,1000,200,f,strict_14_with_grace_period,f,113.38,f,5,1.732050808,31.6227766,0,2,3
99,778,f,Mission Hill,Apartment,Entire home/apt,3,1,0,Real Bed,34,0,100,t,strict_14_with_grace_period,f,415.99,f,27.89265136,1.732050808,0,0,7,7
98,20,f,Mission Hill,Apartment,Private room,1,2,4,Real Bed,11,204.28,72.07,t,strict_14_with_grace_period,f,35,f,4.472135955,1,14.29265546,0,5,6
99,750,f,South Boston Waterfront,Apartment,Entire home/apt,3,1,1,Real Bed,25,500,89,t,strict,t,392.59,f,27.38612788,1.732050808,22.36067977,0,7,5
80,2,f,Brighton,Apartment,Private room,2,1,1,Real Bed,10,0,40,f,flexible,f,55,f,1.414213562,1.414213562,0,0,4,6
100,3,f,Dorchester,Apartment,Entire home/apt,2,1,1,Real Bed,14,250,85,f,strict_14_with_grace_period,f,150.48,f,1.732050808,1.414213562,15.8113883,0,2,6
97,23,t,Downtown,Apartment,Entire home/apt,3,1,1,Real Bed,14,200,75,t,strict_14_with_grace_period,f,188.5,f,4.795831523,1.732050808,14.14213562,0,6,6
99,71,f,Back Bay,Apartment,Entire home/apt,3,1.5,2,Real Bed,41,350,120,t,strict_14_with_grace_period,f,299,f,8.426149773,1.732050808,18.70828693,0,6,3
100,2,f,Beacon Hill,Condominium,Entire home/apt,4,1,1,Real Bed,9,204.28,72.07,t,strict_14_with_grace_period,f,80,f,1.414213562,2,14.29265546,0,6,6
76,114,f,Fenway,Apartment,Entire home/apt,5,2,2,Real Bed,33,0,100,f,strict_14_with_grace_period,f,531.62,f,10.67707825,2.236067977,0,0,2,7
96.40529571,2,f,Chinatown,Apartment,Shared room,1,1,1,Real Bed,9,204.28,72.07,f,flexible,f,72.8,f,1.414213562,1,14.29265546,0,4,6
98,441,t,South Boston,Apartment,Entire home/apt,5,2,2,Real Bed,30,0,100,f,moderate,t,531.09,f,21,2.236067977,0,0,1,7
95,91,f,South End,Apartment,Entire home/apt,2,1,0,Real Bed,31,0,0,f,strict_14_with_grace_period,f,105,f,9.539392014,1.414213562,0,0,2,6
93,528,f,Mission Hill,Apartment,Entire home/apt,5,2,2,Real Bed,27,0,100,f,strict_14_with_grace_period,f,533.7,f,22.97825059,2.236067977,0,0,2,7
96.40529571,1,t,East Boston,Condominium,Private room,2,1,1,Real Bed,16,0,60,t,flexible,f,77.49,f,1,1.414213562,0,0,5,6
100,14,f,Allston,Apartment,Private room,1,2,6,Real Bed,10,204.28,72.07,t,flexible,f,35,f,3.741657387,1,14.29265546,0,5,6
90,18,f,Mission Hill,Apartment,Private room,1,1,5,Real Bed,7,204.28,72.07,t,flexible,f,35,f,4.242640687,1,14.29265546,0,5,6
98,441,t,Chinatown,Other,Entire home/apt,4,2,2,Real Bed,32,0,100,f,moderate,t,547.65,f,21,2,0,0,1,7
99,778,f,South Boston,Apartment,Entire home/apt,5,2,2,Real Bed,32,0,100,f,strict_14_with_grace_period,f,536.66,f,27.89265136,2.236067977,0,0,2,7
80,5,f,Allston,Condominium,Private room,3,1,1,Real Bed,18,500,60,f,strict_14_with_grace_period,f,390,f,2.236067977,1.732050808,22.36067977,0,4,6
96.40529571,2,t,Allston,Apartment,Entire home/apt,4,1,2,Real Bed,17,100,72.07,f,flexible,f,75,f,1.414213562,2,10,0,3,6
90,30,t,Roxbury,Apartment,Private room,1,1.5,1,Real Bed,19,500,40,f,strict_14_with_grace_period,f,36,f,5.477225575,1,22.36067977,0,4,6
93,528,f,Fenway,Apartment,Entire home/apt,3,1,1,Real Bed,28,0,100,f,strict_14_with_grace_period,f,510.83,f,22.97825059,1.732050808,0,0,2,7
100,36,f,South End,Apartment,Entire home/apt,3,1,1,Real Bed,11,0,0,f,flexible,f,97,f,6,1.732050808,0,0,3,6
89,51,f,Roxbury,Apartment,Private room,1,2,1,Real Bed,16,204.28,72.07,f,flexible,f,140,f,7.141428429,1,14.29265546,0,4,6
91,37,f,South End,Apartment,Entire home/apt,2,1,0,Real Bed,10,204.28,72.07,t,strict_14_with_grace_period,f,104.8,f,6.08276253,1.414213562,14.29265546,0,6,6
96.40529571,1,f,Downtown,Apartment,Private room,2,1,1,Real Bed,20,204.28,72.07,f,flexible,f,250,f,1,1.414213562,14.29265546,0,4,6
96.40529571,1,t,Brighton,House,Private room,1,1,1,Real Bed,10,204.28,72.07,t,flexible,f,40,f,1,1,14.29265546,0,5,6
98,1609,t,Downtown,Apartment,Entire home/apt,5,2,2,Real Bed,28,0,139,t,strict_14_with_grace_period,f,403.22,f,40.11234224,2.236067977,0,0,7,5
98,441,t,Mission Hill,Apartment,Entire home/apt,5,2,2,Real Bed,31,0,100,f,moderate,t,341.53,f,21,2.236067977,0,0,1,7
100,699,f,Back Bay,Apartment,Entire home/apt,2,1,1,Real Bed,27,204.28,150,t,flexible,f,188,f,26.43860813,1.414213562,14.29265546,0,3,5
100,699,f,Downtown,Apartment,Entire home/apt,2,1,1,Real Bed,30,204.28,150,t,flexible,f,253,f,26.43860813,1.414213562,14.29265546,0,3,5
96.40529571,1,t,Beacon Hill,Apartment,Entire home/apt,2,1,1,Real Bed,13,204.28,72.07,f,flexible,f,200,f,1,1.414213562,14.29265546,0,3,6
96.40529571,1,f,South End,Apartment,Private room,1,1,1,Real Bed,18,204.28,72.07,t,flexible,f,100,f,1,1,14.29265546,0,5,6
96.40529571,1,t,Roxbury,Condominium,Private room,1,1,1,Real Bed,16,100,25,t,flexible,f,74.49,f,1,1,10,0,5,6
76,114,f,South Boston Waterfront,Serviced apartment,Entire home/apt,3,1,1,Real Bed,0,204.28,72.07,f,flexible,f,599,f,10.67707825,1.732050808,14.29265546,0,2,6
99,19,f,West End,Apartment,Entire home/apt,4,2,2,Real Bed,20,0,90,f,strict_14_with_grace_period,f,300.05,f,4.358898944,2,0,0,2,3
96.40529571,1,f,East Boston,Apartment,Private room,2,1,2,Real Bed,13,204.28,72.07,t,flexible,f,56.9,f,1,1.414213562,14.29265546,0,5,6
96.40529571,1,t,South Boston,Apartment,Entire home/apt,4,1,1,Real Bed,16,0,75,t,strict_14_with_grace_period,f,110,f,1,2,0,0,6,6
99,778,f,Downtown,Apartment,Entire home/apt,3,1,1,Real Bed,31,0,100,f,strict_14_with_grace_period,f,519.91,f,27.89265136,1.732050808,0,0,2,7
96.40529571,1,t,East Boston,House,Private room,1,1,1,Real Bed,13,204.28,72.07,t,flexible,f,132.26,f,1,1,14.29265546,0,5,6
95,91,f,South End,Apartment,Entire home/apt,2,1,0,Real Bed,31,0,0,f,strict_14_with_grace_period,f,105,f,9.539392014,1.414213562,0,0,2,6
100,699,f,Downtown,Apartment,Entire home/apt,2,1,1,Real Bed,30,204.28,150,t,flexible,f,223,f,26.43860813,1.414213562,14.29265546,0,3,5
96.40529571,1,t,Mission Hill,House,Private room,1,2,1,Real Bed,9,204.28,72.07,t,flexible,f,88,f,1,1,14.29265546,0,5,6
93,528,f,Downtown,Apartment,Entire home/apt,5,2,2,Real Bed,27,0,100,f,strict_14_with_grace_period,f,540.54,f,22.97825059,2.236067977,0,0,2,7
93,528,f,Jamaica Plain,Apartment,Entire home/apt,5,2,2,Real Bed,29,0,100,f,strict_14_with_grace_period,f,516.6,f,22.97825059,2.236067977,0,0,2,7
98,441,t,Jamaica Plain,Apartment,Entire home/apt,3,1,1,Real Bed,32,0,100,f,moderate,t,295.18,f,21,1.732050808,0,0,1,7
100,5,f,Brighton,House,Private room,1,1,1,Real Bed,22,204.28,72.07,f,flexible,f,55,f,2.236067977,1,14.29265546,0,4,6
91,37,f,Back Bay,Apartment,Entire home/apt,3,1,1,Real Bed,9,204.28,72.07,t,strict_14_with_grace_period,f,173.84,f,6.08276253,1.732050808,14.29265546,0,6,6
98,441,t,Fenway,Other,Entire home/apt,4,2,2,Real Bed,31,0,100,f,moderate,t,420.32,f,21,2,0,0,1,7
100,6,t,Dorchester,House,Private room,1,1,1,Real Bed,28,0,29,t,moderate,f,47,f,2.449489743,1,0,0,5,6
100,2,f,Beacon Hill,Apartment,Entire home/apt,2,1,1,Airbed,28,204.28,100,t,strict_14_with_grace_period,f,259.58,f,1.414213562,1.414213562,14.29265546,0,6,6
100,699,f,South Boston Waterfront,Apartment,Entire home/apt,2,1,0,Real Bed,31,204.28,150,t,flexible,f,181,f,26.43860813,1.414213562,14.29265546,0,3,5
99,750,f,Downtown,Apartment,Entire home/apt,5,1,2,Real Bed,18,500,129,t,strict,t,429.39,f,27.38612788,2.236067977,22.36067977,0,7,5
64,3,f,Brighton,Apartment,Private room,1,1,1,Real Bed,23,0,20,f,moderate,f,55.56,f,1.732050808,1,0,0,5,6
99,750,f,South Boston Waterfront,Apartment,Entire home/apt,3,1,0,Real Bed,19,500,89,t,strict,t,297.22,f,27.38612788,1.732050808,22.36067977,0,7,5
100,1,f,East Boston,Condominium,Entire home/apt,4,2,2,Real Bed,32,0,50,f,flexible,f,215,f,1,2,0,0,3,3
98,441,t,Jamaica Plain,Serviced apartment,Entire home/apt,4,2,2,Real Bed,35,0,100,f,moderate,t,392.16,f,21,2,0,0,1,7
99,778,f,Fenway,Apartment,Entire home/apt,5,2,2,Real Bed,34,0,100,f,strict_14_with_grace_period,f,513.35,f,27.89265136,2.236067977,0,0,2,7
76,114,f,Fenway,Apartment,Entire home/apt,3,1,1,Real Bed,31,0,100,f,strict_14_with_grace_period,f,491.25,f,10.67707825,1.732050808,0,0,2,7
93,528,f,Chinatown,Apartment,Entire home/apt,3,1,1,Real Bed,26,204.28,100,f,strict_14_with_grace_period,f,534.93,f,22.97825059,1.732050808,14.29265546,0,2,7
96.40529571,1,f,West End,Apartment,Private room,2,1,1,Real Bed,11,100,50,t,flexible,f,61.42,f,1,1.414213562,10,0,5,6
76,114,f,Jamaica Plain,Serviced apartment,Entire home/apt,3,1,1,Real Bed,32,0,100,f,strict_14_with_grace_period,f,479.59,f,10.67707825,1.732050808,0,0,2,7
96.40529571,1,f,Charlestown,Condominium,Entire home/apt,2,1,1,Real Bed,13,204.28,72.07,t,flexible,f,87,f,1,1.414213562,14.29265546,0,3,6
96.40529571,3,f,Dorchester,House,Entire home/apt,16,3,6,Real Bed,13,204.28,72.07,t,flexible,f,450,f,1.732050808,4,14.29265546,0,6,2
100,2,t,Dorchester,House,Entire home/apt,6,2.5,3,Real Bed,24,0,170,t,flexible,f,175,f,1.414213562,2.449489743,0,0,6,3
99,750,f,South Boston Waterfront,Apartment,Entire home/apt,3,1,0,Real Bed,19,500,89,t,strict,t,297.46,f,27.38612788,1.732050808,22.36067977,0,7,5
100,1,t,Allston,Apartment,Private room,2,1,1,Real Bed,19,204.28,72.07,t,flexible,f,58,f,1,1.414213562,14.29265546,0,5,6
100,4,f,Allston,Apartment,Private room,2,1,1,Real Bed,10,204.28,25,t,strict_14_with_grace_period,f,52.73,f,2,1.414213562,14.29265546,0,5,6
96.40529571,1,f,South End,Apartment,Entire home/apt,4,1,1,Real Bed,12,150,50,f,flexible,f,130,f,1,2,12.24744871,0,3,6
96.40529571,1,f,North End,Apartment,Entire home/apt,2,1,1,Real Bed,14,250,25,f,flexible,f,530.25,f,1,1.414213562,15.8113883,0,3,6
100,149,t,Fenway,Serviced apartment,Entire home/apt,3,1,1,Real Bed,30,204.28,72.07,f,moderate,f,179.25,f,12.20655562,1.732050808,14.29265546,0,1,6
